"B19301B_001E","B19301B_001M","GEO_ID","NAME"
"Estimate!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Per capita income in the past 12 months (in 2020 inflation-adjusted dollars)","id","Geographic Area Name"
"18297","4600","1400000US17031817300","Census Tract 8173, Cook County, Illinois"
"23356","8323","1400000US17031817400","Census Tract 8174, Cook County, Illinois"
"23636","5012","1400000US17031817500","Census Tract 8175, Cook County, Illinois"
"30095","12426","1400000US17031817600","Census Tract 8176, Cook County, Illinois"
"26542","3872","1400000US17031817700","Census Tract 8177, Cook County, Illinois"
"30928","5172","1400000US17031817900","Census Tract 8179, Cook County, Illinois"
"26391","4660","1400000US17031818000","Census Tract 8180, Cook County, Illinois"
"41862","12910","1400000US17031818100","Census Tract 8181, Cook County, Illinois"
"36762","4115","1400000US17031818200","Census Tract 8182, Cook County, Illinois"
"23970","4224","1400000US17031818300","Census Tract 8183, Cook County, Illinois"
"34664","8006","1400000US17031818401","Census Tract 8184.01, Cook County, Illinois"
"33936","6608","1400000US17031818402","Census Tract 8184.02, Cook County, Illinois"
"27996","6054","1400000US17031818500","Census Tract 8185, Cook County, Illinois"
"22650","10095","1400000US17031818600","Census Tract 8186, Cook County, Illinois"
"23384","15001","1400000US17031818700","Census Tract 8187, Cook County, Illinois"
"43043","23368","1400000US17031818800","Census Tract 8188, Cook County, Illinois"
"57855","34942","1400000US17031818900","Census Tract 8189, Cook County, Illinois"
"null","null","1400000US17031819000","Census Tract 8190, Cook County, Illinois"
"21339","4494","1400000US17031819100","Census Tract 8191, Cook County, Illinois"
"30512","15348","1400000US17031819200","Census Tract 8192, Cook County, Illinois"
"36678","5666","1400000US17031819300","Census Tract 8193, Cook County, Illinois"
"16521","1866","1400000US17031819400","Census Tract 8194, Cook County, Illinois"
"16961","7983","1400000US17031819500","Census Tract 8195, Cook County, Illinois"
"14778","7855","1400000US17031819600","Census Tract 8196, Cook County, Illinois"
"null","null","1400000US17031819700","Census Tract 8197, Cook County, Illinois"
"11326","5745","1400000US17031819801","Census Tract 8198.01, Cook County, Illinois"
"null","null","1400000US17031819802","Census Tract 8198.02, Cook County, Illinois"
"null","null","1400000US17031819900","Census Tract 8199, Cook County, Illinois"
"null","null","1400000US17031820000","Census Tract 8200, Cook County, Illinois"
"57321","62893","1400000US17031820101","Census Tract 8201.01, Cook County, Illinois"
"34393","24299","1400000US17031820103","Census Tract 8201.03, Cook County, Illinois"
"37214","11874","1400000US17031820104","Census Tract 8201.04, Cook County, Illinois"
"15410","8793","1400000US17031820202","Census Tract 8202.02, Cook County, Illinois"
"null","null","1400000US17031820203","Census Tract 8202.03, Cook County, Illinois"
"-","**","1400000US17031820204","Census Tract 8202.04, Cook County, Illinois"
"39944","2872","1400000US17031820300","Census Tract 8203, Cook County, Illinois"
"24539","11787","1400000US17031820400","Census Tract 8204, Cook County, Illinois"
"32791","6075","1400000US17031820501","Census Tract 8205.01, Cook County, Illinois"
"25111","21462","1400000US17031820502","Census Tract 8205.02, Cook County, Illinois"
"34703","16918","1400000US17031820603","Census Tract 8206.03, Cook County, Illinois"
"-","**","1400000US17031820604","Census Tract 8206.04, Cook County, Illinois"
"21797","3958","1400000US17031820605","Census Tract 8206.05, Cook County, Illinois"
"21959","25202","1400000US17031820606","Census Tract 8206.06, Cook County, Illinois"
"15722","11192","1400000US17031820700","Census Tract 8207, Cook County, Illinois"
"47811","7455","1400000US17031820800","Census Tract 8208, Cook County, Illinois"
"8100","3025","1400000US17031820901","Census Tract 8209.01, Cook County, Illinois"
"15122","13622","1400000US17031820902","Census Tract 8209.02, Cook County, Illinois"
"14371","3700","1400000US17031821001","Census Tract 8210.01, Cook County, Illinois"
"27244","10046","1400000US17031821002","Census Tract 8210.02, Cook County, Illinois"
"6788","4899","1400000US17031821101","Census Tract 8211.01, Cook County, Illinois"
"36907","26142","1400000US17031821102","Census Tract 8211.02, Cook County, Illinois"
"24137","6909","1400000US17031821200","Census Tract 8212, Cook County, Illinois"
"24600","6010","1400000US17031821300","Census Tract 8213, Cook County, Illinois"
"24508","5459","1400000US17031821401","Census Tract 8214.01, Cook County, Illinois"
"29610","5205","1400000US17031821402","Census Tract 8214.02, Cook County, Illinois"
"16616","3765","1400000US17031821500","Census Tract 8215, Cook County, Illinois"
"32266","4708","1400000US17031821600","Census Tract 8216, Cook County, Illinois"
"23821","6956","1400000US17031821700","Census Tract 8217, Cook County, Illinois"
"33017","6639","1400000US17031821800","Census Tract 8218, Cook County, Illinois"
"28584","4130","1400000US17031821900","Census Tract 8219, Cook County, Illinois"
"30646","4685","1400000US17031822000","Census Tract 8220, Cook County, Illinois"
"25386","15554","1400000US17031822101","Census Tract 8221.01, Cook County, Illinois"
"42680","11555","1400000US17031822102","Census Tract 8221.02, Cook County, Illinois"
"null","null","1400000US17031822200","Census Tract 8222, Cook County, Illinois"
"-","**","1400000US17031822301","Census Tract 8223.01, Cook County, Illinois"
"25021","6710","1400000US17031822302","Census Tract 8223.02, Cook County, Illinois"
"34662","17951","1400000US17031822400","Census Tract 8224, Cook County, Illinois"
"24125","12814","1400000US17031822500","Census Tract 8225, Cook County, Illinois"
"32954","22278","1400000US17031822601","Census Tract 8226.01, Cook County, Illinois"
"40051","20404","1400000US17031822602","Census Tract 8226.02, Cook County, Illinois"
"25862","5574","1400000US17031822701","Census Tract 8227.01, Cook County, Illinois"
"21618","5688","1400000US17031822702","Census Tract 8227.02, Cook County, Illinois"
"46512","15522","1400000US17031822801","Census Tract 8228.01, Cook County, Illinois"
"27347","16118","1400000US17031822802","Census Tract 8228.02, Cook County, Illinois"
"75543","44441","1400000US17031822900","Census Tract 8229, Cook County, Illinois"
"44042","14729","1400000US17031823001","Census Tract 8230.01, Cook County, Illinois"
"27185","10611","1400000US17031823002","Census Tract 8230.02, Cook County, Illinois"
"16082","9712","1400000US17031823101","Census Tract 8231.01, Cook County, Illinois"
"18842","8644","1400000US17031823102","Census Tract 8231.02, Cook County, Illinois"
"23821","9329","1400000US17031823200","Census Tract 8232, Cook County, Illinois"
"28786","4888","1400000US17031823302","Census Tract 8233.02, Cook County, Illinois"
"31002","13759","1400000US17031823303","Census Tract 8233.03, Cook County, Illinois"
"29219","12472","1400000US17031823304","Census Tract 8233.04, Cook County, Illinois"
"18812","6705","1400000US17031823400","Census Tract 8234, Cook County, Illinois"
"21464","7123","1400000US17031823500","Census Tract 8235, Cook County, Illinois"
"28089","12155","1400000US17031823602","Census Tract 8236.02, Cook County, Illinois"
"17209","6989","1400000US17031823603","Census Tract 8236.03, Cook County, Illinois"
"null","null","1400000US17031823604","Census Tract 8236.04, Cook County, Illinois"
"20909","8715","1400000US17031823605","Census Tract 8236.05, Cook County, Illinois"
"35128","10032","1400000US17031823702","Census Tract 8237.02, Cook County, Illinois"
"27792","11530","1400000US17031823703","Census Tract 8237.03, Cook County, Illinois"
"14006","6774","1400000US17031823704","Census Tract 8237.04, Cook County, Illinois"
"39092","23417","1400000US17031823705","Census Tract 8237.05, Cook County, Illinois"
"65701","19118","1400000US17031823801","Census Tract 8238.01, Cook County, Illinois"
"25817","16640","1400000US17031823803","Census Tract 8238.03, Cook County, Illinois"
"26537","21434","1400000US17031823805","Census Tract 8238.05, Cook County, Illinois"
"22130","8260","1400000US17031823806","Census Tract 8238.06, Cook County, Illinois"
"7904","8100","1400000US17031823901","Census Tract 8239.01, Cook County, Illinois"
"28017","16879","1400000US17031823903","Census Tract 8239.03, Cook County, Illinois"
"null","null","1400000US17031823904","Census Tract 8239.04, Cook County, Illinois"
"null","null","1400000US17031824003","Census Tract 8240.03, Cook County, Illinois"
"1551","2527","1400000US17031824004","Census Tract 8240.04, Cook County, Illinois"
"null","null","1400000US17031824005","Census Tract 8240.05, Cook County, Illinois"
"null","null","1400000US17031824006","Census Tract 8240.06, Cook County, Illinois"
"37754","7871","1400000US17031824105","Census Tract 8241.05, Cook County, Illinois"
"62857","26302","1400000US17031824106","Census Tract 8241.06, Cook County, Illinois"
"32230","16179","1400000US17031824107","Census Tract 8241.07, Cook County, Illinois"
"32952","26150","1400000US17031824113","Census Tract 8241.13, Cook County, Illinois"
"42583","21782","1400000US17031824114","Census Tract 8241.14, Cook County, Illinois"
"13506","5515","1400000US17031824115","Census Tract 8241.15, Cook County, Illinois"
"61577","33891","1400000US17031824116","Census Tract 8241.16, Cook County, Illinois"
"67427","8971","1400000US17031824119","Census Tract 8241.19, Cook County, Illinois"
"null","null","1400000US17031824121","Census Tract 8241.21, Cook County, Illinois"
"17830","5414","1400000US17031824122","Census Tract 8241.22, Cook County, Illinois"
"26283","3841","1400000US17031824123","Census Tract 8241.23, Cook County, Illinois"
"17106","14701","1400000US17031824124","Census Tract 8241.24, Cook County, Illinois"
"null","null","1400000US17031824125","Census Tract 8241.25, Cook County, Illinois"
"null","null","1400000US17031824126","Census Tract 8241.26, Cook County, Illinois"
"null","null","1400000US17031824127","Census Tract 8241.27, Cook County, Illinois"
"64305","16753","1400000US17031824128","Census Tract 8241.28, Cook County, Illinois"
"9779","7828","1400000US17031824129","Census Tract 8241.29, Cook County, Illinois"
"16898","2866","1400000US17031824300","Census Tract 8243, Cook County, Illinois"
"21046","5634","1400000US17031824400","Census Tract 8244, Cook County, Illinois"
"35039","15968","1400000US17031824503","Census Tract 8245.03, Cook County, Illinois"
"20538","15829","1400000US17031824505","Census Tract 8245.05, Cook County, Illinois"
"22107","32111","1400000US17031824507","Census Tract 8245.07, Cook County, Illinois"
"36736","7917","1400000US17031824508","Census Tract 8245.08, Cook County, Illinois"
"null","null","1400000US17031824509","Census Tract 8245.09, Cook County, Illinois"
"22266","7161","1400000US17031824601","Census Tract 8246.01, Cook County, Illinois"
"38043","14765","1400000US17031824602","Census Tract 8246.02, Cook County, Illinois"
"20803","12115","1400000US17031824701","Census Tract 8247.01, Cook County, Illinois"
"15519","8030","1400000US17031824702","Census Tract 8247.02, Cook County, Illinois"
"20722","12426","1400000US17031824800","Census Tract 8248, Cook County, Illinois"
"21687","10439","1400000US17031824900","Census Tract 8249, Cook County, Illinois"
"46145","11468","1400000US17031825000","Census Tract 8250, Cook County, Illinois"
"34949","8156","1400000US17031825200","Census Tract 8252, Cook County, Illinois"
"49755","28090","1400000US17031825302","Census Tract 8253.02, Cook County, Illinois"
"23840","6407","1400000US17031825303","Census Tract 8253.03, Cook County, Illinois"
"-","**","1400000US17031825304","Census Tract 8253.04, Cook County, Illinois"
"26501","9538","1400000US17031825400","Census Tract 8254, Cook County, Illinois"
"27947","3935","1400000US17031825501","Census Tract 8255.01, Cook County, Illinois"
"22697","6200","1400000US17031825503","Census Tract 8255.03, Cook County, Illinois"
"28106","4258","1400000US17031825504","Census Tract 8255.04, Cook County, Illinois"
"23570","3740","1400000US17031825505","Census Tract 8255.05, Cook County, Illinois"
"19032","3886","1400000US17031825600","Census Tract 8256, Cook County, Illinois"
"27019","7864","1400000US17031825700","Census Tract 8257, Cook County, Illinois"
"22740","5307","1400000US17031825801","Census Tract 8258.01, Cook County, Illinois"
"25551","3700","1400000US17031825802","Census Tract 8258.02, Cook County, Illinois"
"26224","5095","1400000US17031825803","Census Tract 8258.03, Cook County, Illinois"
"19015","6479","1400000US17031825900","Census Tract 8259, Cook County, Illinois"
"16839","4642","1400000US17031826000","Census Tract 8260, Cook County, Illinois"
"20410","4693","1400000US17031826100","Census Tract 8261, Cook County, Illinois"
"32529","3873","1400000US17031826201","Census Tract 8262.01, Cook County, Illinois"
"20409","4529","1400000US17031826202","Census Tract 8262.02, Cook County, Illinois"
"25889","3065","1400000US17031826301","Census Tract 8263.01, Cook County, Illinois"
"22720","5292","1400000US17031826303","Census Tract 8263.03, Cook County, Illinois"
"25584","6527","1400000US17031826304","Census Tract 8263.04, Cook County, Illinois"
"21989","3493","1400000US17031826401","Census Tract 8264.01, Cook County, Illinois"
"21748","2837","1400000US17031826402","Census Tract 8264.02, Cook County, Illinois"
"20132","4091","1400000US17031826500","Census Tract 8265, Cook County, Illinois"
"19155","4021","1400000US17031826600","Census Tract 8266, Cook County, Illinois"
"21987","4333","1400000US17031826700","Census Tract 8267, Cook County, Illinois"
"19676","4272","1400000US17031826800","Census Tract 8268, Cook County, Illinois"
"23167","5583","1400000US17031826901","Census Tract 8269.01, Cook County, Illinois"
"18457","8816","1400000US17031826902","Census Tract 8269.02, Cook County, Illinois"
"22453","7297","1400000US17031827000","Census Tract 8270, Cook County, Illinois"
"18556","2782","1400000US17031827100","Census Tract 8271, Cook County, Illinois"
"27395","6276","1400000US17031827200","Census Tract 8272, Cook County, Illinois"
"16735","7576","1400000US17031827300","Census Tract 8273, Cook County, Illinois"
"20065","6580","1400000US17031827400","Census Tract 8274, Cook County, Illinois"
"16904","4812","1400000US17031827500","Census Tract 8275, Cook County, Illinois"
"18734","3428","1400000US17031827600","Census Tract 8276, Cook County, Illinois"
"21063","3253","1400000US17031827700","Census Tract 8277, Cook County, Illinois"
"20422","3864","1400000US17031827801","Census Tract 8278.01, Cook County, Illinois"
"25940","5030","1400000US17031827802","Census Tract 8278.02, Cook County, Illinois"
"29001","4164","1400000US17031827804","Census Tract 8278.04, Cook County, Illinois"
"32283","8100","1400000US17031827805","Census Tract 8278.05, Cook County, Illinois"
"39126","7887","1400000US17031827901","Census Tract 8279.01, Cook County, Illinois"
"21470","5661","1400000US17031827902","Census Tract 8279.02, Cook County, Illinois"
"21779","3676","1400000US17031828000","Census Tract 8280, Cook County, Illinois"
"22423","4837","1400000US17031828100","Census Tract 8281, Cook County, Illinois"
"36945","7281","1400000US17031828201","Census Tract 8282.01, Cook County, Illinois"
"28275","3282","1400000US17031828202","Census Tract 8282.02, Cook County, Illinois"
"30862","7086","1400000US17031828300","Census Tract 8283, Cook County, Illinois"
"25212","4313","1400000US17031828401","Census Tract 8284.01, Cook County, Illinois"
"20768","6727","1400000US17031828402","Census Tract 8284.02, Cook County, Illinois"
"20014","3877","1400000US17031828503","Census Tract 8285.03, Cook County, Illinois"
"14029","3579","1400000US17031828504","Census Tract 8285.04, Cook County, Illinois"
"26798","5323","1400000US17031828505","Census Tract 8285.05, Cook County, Illinois"
"32322","6138","1400000US17031828507","Census Tract 8285.07, Cook County, Illinois"
"26106","8579","1400000US17031828508","Census Tract 8285.08, Cook County, Illinois"
"30981","5485","1400000US17031828601","Census Tract 8286.01, Cook County, Illinois"
"31444","5366","1400000US17031828602","Census Tract 8286.02, Cook County, Illinois"
"25577","3938","1400000US17031828701","Census Tract 8287.01, Cook County, Illinois"
"27273","4968","1400000US17031828702","Census Tract 8287.02, Cook County, Illinois"
"35351","5359","1400000US17031828801","Census Tract 8288.01, Cook County, Illinois"
"40731","7995","1400000US17031828802","Census Tract 8288.02, Cook County, Illinois"
"17522","6396","1400000US17031828900","Census Tract 8289, Cook County, Illinois"
"13802","6458","1400000US17031829000","Census Tract 8290, Cook County, Illinois"
"28969","22680","1400000US17031829100","Census Tract 8291, Cook County, Illinois"
"16564","6504","1400000US17031829200","Census Tract 8292, Cook County, Illinois"
"29511","5496","1400000US17031829301","Census Tract 8293.01, Cook County, Illinois"
"13128","4126","1400000US17031829302","Census Tract 8293.02, Cook County, Illinois"
"20038","5329","1400000US17031829401","Census Tract 8294.01, Cook County, Illinois"
"24980","5416","1400000US17031829402","Census Tract 8294.02, Cook County, Illinois"
"17963","7647","1400000US17031829500","Census Tract 8295, Cook County, Illinois"
"29795","13836","1400000US17031829600","Census Tract 8296, Cook County, Illinois"
"20776","5581","1400000US17031829700","Census Tract 8297, Cook County, Illinois"
"44258","7945","1400000US17031829800","Census Tract 8298, Cook County, Illinois"
"36635","10339","1400000US17031829902","Census Tract 8299.02, Cook County, Illinois"
"34701","9946","1400000US17031829903","Census Tract 8299.03, Cook County, Illinois"
"43375","10292","1400000US17031829904","Census Tract 8299.04, Cook County, Illinois"
"48029","21306","1400000US17031830001","Census Tract 8300.01, Cook County, Illinois"
"37781","4815","1400000US17031830003","Census Tract 8300.03, Cook County, Illinois"
"47822","10839","1400000US17031830004","Census Tract 8300.04, Cook County, Illinois"
"50756","10215","1400000US17031830005","Census Tract 8300.05, Cook County, Illinois"
"29310","5798","1400000US17031830006","Census Tract 8300.06, Cook County, Illinois"
"22864","3410","1400000US17031830007","Census Tract 8300.07, Cook County, Illinois"
"36319","4704","1400000US17031830008","Census Tract 8300.08, Cook County, Illinois"
"27126","6346","1400000US17031830100","Census Tract 8301, Cook County, Illinois"
"26413","4569","1400000US17031830201","Census Tract 8302.01, Cook County, Illinois"
"37318","11226","1400000US17031830202","Census Tract 8302.02, Cook County, Illinois"
"21842","3547","1400000US17031830300","Census Tract 8303, Cook County, Illinois"
"23002","3192","1400000US17031830400","Census Tract 8304, Cook County, Illinois"
"null","null","1400000US17031830500","Census Tract 8305, Cook County, Illinois"
"23785","5093","1400000US17031830600","Census Tract 8306, Cook County, Illinois"
"19259","5045","1400000US17031830700","Census Tract 8307, Cook County, Illinois"
"null","null","1400000US17031830800","Census Tract 8308, Cook County, Illinois"
"39108","18854","1400000US17031830900","Census Tract 8309, Cook County, Illinois"
"null","null","1400000US17031831000","Census Tract 8310, Cook County, Illinois"
"22364","20702","1400000US17031831100","Census Tract 8311, Cook County, Illinois"
"22239","8172","1400000US17031831200","Census Tract 8312, Cook County, Illinois"
"30612","9309","1400000US17031831300","Census Tract 8313, Cook County, Illinois"
"16168","5506","1400000US17031831400","Census Tract 8314, Cook County, Illinois"
"37760","9472","1400000US17031831500","Census Tract 8315, Cook County, Illinois"
"37669","13780","1400000US17031831600","Census Tract 8316, Cook County, Illinois"
"4669","3923","1400000US17031831700","Census Tract 8317, Cook County, Illinois"
"47530","26788","1400000US17031831800","Census Tract 8318, Cook County, Illinois"
"63613","17918","1400000US17031831900","Census Tract 8319, Cook County, Illinois"
"32878","16710","1400000US17031832000","Census Tract 8320, Cook County, Illinois"
"22721","14425","1400000US17031832100","Census Tract 8321, Cook County, Illinois"
"null","null","1400000US17031832200","Census Tract 8322, Cook County, Illinois"
"33704","28811","1400000US17031832300","Census Tract 8323, Cook County, Illinois"
"25194","9055","1400000US17031832400","Census Tract 8324, Cook County, Illinois"
"28980","21561","1400000US17031832500","Census Tract 8325, Cook County, Illinois"
"-","**","1400000US17031832600","Census Tract 8326, Cook County, Illinois"
"133045","21449","1400000US17031832900","Census Tract 8329, Cook County, Illinois"
"109701","91153","1400000US17031833000","Census Tract 8330, Cook County, Illinois"
"23197","11678","1400000US17031833100","Census Tract 8331, Cook County, Illinois"
"30842","17552","1400000US17031833300","Census Tract 8333, Cook County, Illinois"
"17930","12855","1400000US17031833900","Census Tract 8339, Cook County, Illinois"
"19436","3019","1400000US17031834000","Census Tract 8340, Cook County, Illinois"
"33014","12574","1400000US17031834200","Census Tract 8342, Cook County, Illinois"
"29502","6553","1400000US17031834300","Census Tract 8343, Cook County, Illinois"
"27840","3485","1400000US17031834400","Census Tract 8344, Cook County, Illinois"
"19851","4171","1400000US17031834500","Census Tract 8345, Cook County, Illinois"
"23985","12410","1400000US17031834600","Census Tract 8346, Cook County, Illinois"
"24012","12239","1400000US17031834700","Census Tract 8347, Cook County, Illinois"
"14997","2949","1400000US17031834800","Census Tract 8348, Cook County, Illinois"
"12749","2703","1400000US17031834900","Census Tract 8349, Cook County, Illinois"
"25447","11587","1400000US17031835000","Census Tract 8350, Cook County, Illinois"
"18754","9512","1400000US17031835100","Census Tract 8351, Cook County, Illinois"
"23029","6071","1400000US17031835200","Census Tract 8352, Cook County, Illinois"
"12619","2805","1400000US17031835500","Census Tract 8355, Cook County, Illinois"
"12858","1884","1400000US17031835600","Census Tract 8356, Cook County, Illinois"
"29099","6964","1400000US17031835800","Census Tract 8358, Cook County, Illinois"
"34908","5963","1400000US17031836000","Census Tract 8360, Cook County, Illinois"
"17011","6031","1400000US17031836100","Census Tract 8361, Cook County, Illinois"
"6440","7090","1400000US17031836200","Census Tract 8362, Cook County, Illinois"
"35917","7751","1400000US17031836300","Census Tract 8363, Cook County, Illinois"
"24565","4495","1400000US17031836400","Census Tract 8364, Cook County, Illinois"
"36889","23254","1400000US17031836500","Census Tract 8365, Cook County, Illinois"
"15283","5000","1400000US17031836600","Census Tract 8366, Cook County, Illinois"
"20400","3467","1400000US17031836700","Census Tract 8367, Cook County, Illinois"
"6466","1357","1400000US17031836800","Census Tract 8368, Cook County, Illinois"
"12061","5262","1400000US17031836900","Census Tract 8369, Cook County, Illinois"
"18918","4965","1400000US17031837000","Census Tract 8370, Cook County, Illinois"
"17342","4520","1400000US17031837100","Census Tract 8371, Cook County, Illinois"
"13220","3180","1400000US17031837300","Census Tract 8373, Cook County, Illinois"
"15083","3637","1400000US17031837400","Census Tract 8374, Cook County, Illinois"
"18870","5866","1400000US17031837800","Census Tract 8378, Cook County, Illinois"
"26707","9498","1400000US17031838000","Census Tract 8380, Cook County, Illinois"
"10282","2753","1400000US17031838100","Census Tract 8381, Cook County, Illinois"
"62561","54053","1400000US17031838200","Census Tract 8382, Cook County, Illinois"
"40867","26986","1400000US17031838300","Census Tract 8383, Cook County, Illinois"
"11235","2812","1400000US17031838600","Census Tract 8386, Cook County, Illinois"
"14381","3173","1400000US17031838700","Census Tract 8387, Cook County, Illinois"
"15662","6775","1400000US17031838800","Census Tract 8388, Cook County, Illinois"
"70034","23419","1400000US17031839000","Census Tract 8390, Cook County, Illinois"
"33001","19161","1400000US17031839100","Census Tract 8391, Cook County, Illinois"
"42385","14069","1400000US17031839200","Census Tract 8392, Cook County, Illinois"
"40812","8666","1400000US17031839500","Census Tract 8395, Cook County, Illinois"
"29329","8548","1400000US17031839600","Census Tract 8396, Cook County, Illinois"
"58645","45132","1400000US17031839700","Census Tract 8397, Cook County, Illinois"
"null","null","1400000US17031839800","Census Tract 8398, Cook County, Illinois"
"41587","13884","1400000US17031839900","Census Tract 8399, Cook County, Illinois"
"null","null","1400000US17031840000","Census Tract 8400, Cook County, Illinois"
"null","null","1400000US17031840100","Census Tract 8401, Cook County, Illinois"
"null","null","1400000US17031840200","Census Tract 8402, Cook County, Illinois"
"54771","39971","1400000US17031840300","Census Tract 8403, Cook County, Illinois"
"-","**","1400000US17031840400","Census Tract 8404, Cook County, Illinois"
"4847","5009","1400000US17031840700","Census Tract 8407, Cook County, Illinois"
"null","null","1400000US17031840800","Census Tract 8408, Cook County, Illinois"
"47978","18006","1400000US17031841000","Census Tract 8410, Cook County, Illinois"
"14398","1125","1400000US17031841100","Census Tract 8411, Cook County, Illinois"
"16580","9508","1400000US17031841200","Census Tract 8412, Cook County, Illinois"
"44191","19829","1400000US17031841300","Census Tract 8413, Cook County, Illinois"
"14637","3143","1400000US17031841500","Census Tract 8415, Cook County, Illinois"
"11821","7443","1400000US17031841700","Census Tract 8417, Cook County, Illinois"
"16974","2748","1400000US17031841800","Census Tract 8418, Cook County, Illinois"
"18977","7186","1400000US17031841900","Census Tract 8419, Cook County, Illinois"
"32463","10638","1400000US17031842000","Census Tract 8420, Cook County, Illinois"
"13819","3415","1400000US17031842100","Census Tract 8421, Cook County, Illinois"
"22057","9581","1400000US17031842200","Census Tract 8422, Cook County, Illinois"
"41220","30417","1400000US17031842300","Census Tract 8423, Cook County, Illinois"
"29361","10276","1400000US17031842400","Census Tract 8424, Cook County, Illinois"
"8546","1865","1400000US17031842500","Census Tract 8425, Cook County, Illinois"
"26914","20852","1400000US17031842600","Census Tract 8426, Cook County, Illinois"
"null","null","1400000US17031842800","Census Tract 8428, Cook County, Illinois"
"15764","7061","1400000US17031842900","Census Tract 8429, Cook County, Illinois"
"13775","4004","1400000US17031843000","Census Tract 8430, Cook County, Illinois"
"13292","4155","1400000US17031843100","Census Tract 8431, Cook County, Illinois"
"24913","4614","1400000US17031843200","Census Tract 8432, Cook County, Illinois"
"17459","7024","1400000US17031843300","Census Tract 8433, Cook County, Illinois"
"19666","4477","1400000US17031843400","Census Tract 8434, Cook County, Illinois"
"543","273","1400000US17031843500","Census Tract 8435, Cook County, Illinois"
"31406","6283","1400000US17031843600","Census Tract 8436, Cook County, Illinois"
"134085","66193","1400000US17031843700","Census Tract 8437, Cook County, Illinois"
"16402","4879","1400000US17031843800","Census Tract 8438, Cook County, Illinois"
"33672","5954","1400000US17031843900","Census Tract 8439, Cook County, Illinois"
"21161","4103","1400000US17031844600","Census Tract 8446, Cook County, Illinois"
"21085","3749","1400000US17031844700","Census Tract 8447, Cook County, Illinois"
"-","**","1400000US17031980000","Census Tract 9800, Cook County, Illinois"
"-","**","1400000US17031980100","Census Tract 9801, Cook County, Illinois"
"-","**","1400000US17031990000","Census Tract 9900, Cook County, Illinois"
